annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
4469,1713,gpt-4o-2024-08-06,reply,@JDunlap1974 she looks like she ate Canada.,9,2026-03-21 14:11:13,20260321_0943,1,No partisan name-calling or emotion related to partisanship.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,The tweet includes a derogatory comment that reduces trust.,1,No language indicating social distance or related factors.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4473,1714,gpt-4o-2024-08-06,reply,"@krassenstein Pedostein warning people not to tell the truth about being paid to attend. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
You are still going to jail in 2025.",15,2026-03-21 14:11:31,20260321_0943,3,Partisan name-calling ('Pedostein') and emotion/exaggeration (laughing emojis).,2,Partisan name-calling ('Pedostein') but no direct support for undemocratic practices.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling ('Pedostein') but no direct opposition to bipartisanship.,2,Partisan name-calling ('Pedostein') but no general social distrust.,2,Partisan name-calling ('Pedostein') but no events that damage communities.,2,Partisan stance with name-calling ('Pedostein') but no specific politicized facts.,subtle_liberal
4477,1715,gpt-4o-2024-08-06,tweet,"""We don't have two-tier policing in this country. We have 20-tier policing in this country. Whichever community you are in, the police seem to deal with you in a different way..."" 

https://t.co/HU5ehnKVlU",10,2026-03-21 14:11:52,20260321_0943,1,No partisan name-calling or emotional language targeting a specific party.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,"Mentions distrust in policing, indicating social distrust.",2,"Mentions different treatment by police, indicating social distance.",1,No biased evaluation of politicized facts or related language.,subtle_liberal
4481,1716,gpt-4o-2024-08-06,reply,@SHIRO_116 @Ki_s__ama the whole anime past like episode 6 was a letdown,8,2026-03-21 14:12:10,20260321_0943,1,No partisan language or emotion related to politics.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4485,1717,gpt-4o-2024-08-06,reply,@InvisiblesMuros Tbf all of that is pretty simple and can be done by small business,8,2026-03-21 14:12:26,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,subtle_liberal
4489,1718,gpt-4o-2024-08-06,reply,"@TonyLTarrant @MaximeBernier Trump is a big fan of tariffs, He is hugely protectionist. Tariffs cause inflation for consumers 

Rogoff: Trump, Biden Are the Most Protectionist Presidents in a Long Time https://t.co/zKvD2mQVsI",9,2026-03-21 14:12:42,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,"Presents a political fact with a partisan stance, mentioning Trump and Biden as protectionist.",subtle_liberal
4493,1719,gpt-4o-2024-08-06,reply,"@SubstantionIgra @POTUS If you don't like it, scroll on by. https://t.co/epLOXDJ3Au",8,2026-03-21 14:12:58,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_liberal
4497,1720,gpt-4o-2024-08-06,reply,"@zukosmadre The first thing she said when the Biden dropped out, as a campaign talking pt (as we should've expected) is, basically: ""I'm a criminal prosecutor, so I know Trump's type"". At least unlike Biden that's transparent if you can decide enough understand the meaning as ""I'm a cop"",",10,2026-03-21 14:13:13,20260321_0943,2,The tweet uses emotion or exaggeration by implying a negative stereotype about Biden and Trump.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,1,There is no opposition to bipartisanship in the tweet.,1,There is no social distrust expressed in the tweet.,1,There is no social distance expressed in the tweet.,2,The tweet presents a biased evaluation of politicized facts by implying a negative stereotype about Biden and Trump.,subtle_liberal
4501,1721,gpt-4o-2024-08-06,quote,"@KurtSchlichter Paid 

https://t.co/n1lWwYF3G2",8,2026-03-21 14:13:30,20260321_0943,1,The tweet does not contain any partisan name-calling or emotional language.,1,There is no support for undemocratic practices or related language.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates.,1,There is no opposition to bipartisanship or related language.,1,There is no language indicating social distrust.,1,There is no language indicating social distance.,1,There is no biased evaluation of politicized facts.,subtle_liberal
4505,1722,gpt-4o-2024-08-06,reply,"@j_arthur_bloom Military-age Israeli males Yair Netanyahu and his homosexual boyfriend are living it up in a $5,000/month Miami condo, courtesy of ""Matzoh Ball Ron"" DeSantis, Bryan ""Max Nordau"" Griffin, and the US taxpayer; Yair has also applied for a green card",14,2026-03-21 14:13:47,20260321_0943,2,"The tweet uses derogatory language and exaggeration, such as 'homosexual boyfriend' and 'living it up', indicating emotion or exaggeration.",2,"The tweet contains derogatory language and exaggeration, but does not explicitly support undemocratic practices.",1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses derogatory language, which can reduce trust and indicates opposition to bipartisanship.",2,"The tweet uses derogatory language, which can reduce social trust.",2,"The tweet uses derogatory language that increases social distance, but does not reference events that damage communities.",2,"The tweet presents a biased evaluation of facts with a partisan stance, using derogatory language and exaggeration.",subtle_liberal
4509,1723,gpt-4o-2024-08-06,reply,"@JoeyMannarinoUS That’s what they said about Biden and he grew our economy by over 7 trillion dollars, record corporate profit, and cut trumps unemployment and deficits  in more than half.
You’re not good at this",10,2026-03-21 14:14:10,20260321_0943,2,The tweet contains emotion or exaggeration with the phrase 'You’re not good at this'.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,1,There is no opposition to bipartisanship or related factors.,1,There is no social distrust or related factors.,1,There is no social distance or related factors.,2,"The tweet presents a partisan stance on economic achievements, which is a biased evaluation of politicized facts.",subtle_liberal
4513,1724,gpt-4o-2024-08-06,reply,"@denisebatters So if conservatives win the next election, which is pretty much a slam dunk, how is a conservative government gonna get anything passed? If the majority in the Senate is liberal appointees. It’s very likely they will just filibuster away.",9,2026-03-21 14:14:29,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,2,"Mentions potential filibustering, indicating resistance to cross-partisan collaboration.",1,No language indicating social distrust.,1,No language indicating social distance or distrust.,1,No biased evaluation of politicized facts or emotional language.,subtle_liberal
