annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
5004,1846,gpt-4o-2024-08-06,reply,@ArtCandee MAKE AMERICA 🌞HAPPY🌞 AGAIN!,8,2026-03-21 14:48:23,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or partisan name-calling/emotion present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_rep
5008,1847,gpt-4o-2024-08-06,tweet,Christ is King. https://t.co/wGhNdS5mHd,8,2026-03-21 14:48:38,20260321_0943,1,No partisan language or emotion present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or partisan language present.,1,No support for undemocratic candidates or partisan language present.,1,No opposition to bipartisanship or partisan language present.,1,No social distrust or partisan language present.,1,No social distance or partisan language present.,1,No biased evaluation of politicized facts or partisan language present.,extreme_rep
5012,1848,gpt-4o-2024-08-06,reply,@DrEliDavid Is that really a her?  I am confused. https://t.co/XlXereUj7z,8,2026-03-21 14:48:54,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or partisan language present.,1,No support for undemocratic candidates or partisan language present.,1,No opposition to bipartisanship or partisan language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
5016,1849,gpt-4o-2024-08-06,tweet,Rate my new haircut 1-10 https://t.co/ZdoFef8Pbs,8,2026-03-21 14:49:09,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or partisan language present.,1,No support for undemocratic candidates or partisan language present.,1,No opposition to bipartisanship or partisan language present.,1,No social distrust or partisan language present.,1,No social distance or partisan language present.,1,No biased evaluation of politicized facts or partisan language present.,extreme_rep
5020,1850,gpt-4o-2024-08-06,tweet,"Charles Adler throws conservative past by the wayside after Liberal Senate appointment

'What was it that caused Charles Adler to become more and more disconnected from his entire life's work?' asked @EzraLevant.

Ezra Levant discussed former conservative broadcaster Charles https://t.co/KcZaPbeAcc",8,2026-03-21 14:49:26,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_rep
5024,1851,gpt-4o-2024-08-06,tweet,"Good morning my beautiful souls. Dinner won’t cook itself so let’s go.
Oh by the way, do you know what makes a good Polpetta to a great Polpetta ??? It’s not milk, but will tell you later. Have a blessed Sunday and as always…SHINE ON🙏❤️😘👩‍🍳🤌🇮🇹🫵⭐️🥄🥣 https://t.co/kEljJlpInk",8,2026-03-21 14:49:43,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_rep
5028,1852,gpt-4o-2024-08-06,reply,@TribesBritannia They have never had any interest in doing anything for anybody else. That's just not what they do. Have they ever? I don't think so,12,2026-03-21 14:50:01,20260321_0943,2,The tweet implies dislike for opposing partisans by suggesting they have never done anything for others.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,The tweet does not show support for partisan violence or use partisan name-calling.,1,The tweet does not show support for undemocratic candidates or use partisan name-calling.,2,"The tweet suggests a lack of trust in the opposing party, which can imply opposition to bipartisanship.",2,"The tweet expresses distrust towards a group, suggesting they never act for others.",2,The tweet increases distrust and distance by suggesting the group never acts for others.,1,The tweet does not present politicized facts or show skepticism of facts.,extreme_rep
5032,1853,gpt-4o-2024-08-06,reply,"President Trump shut down the Nord Stream 2 pipeline. 

Biden brought it back while cancelled the Keystone XL pipeline.

""He shut down the Keystone XL pipeline and approves the Russian pipeline!""
https://t.co/YgCM3BLr62",9,2026-03-21 14:50:17,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,2,"Presents a partisan stance on pipeline decisions, indicating bias.",extreme_rep
5036,1854,gpt-4o-2024-08-06,tweet,"Roll call. Contrast and compare.

RNC vs DNC. #HarrisWalz #LilJon #DNCConvention https://t.co/pCQDCCNeeH",8,2026-03-21 14:50:32,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
5040,1855,gpt-4o-2024-08-06,reply,@jessica_swarner @CopperCourier When Trumpers wonder how Trump lost in 2020…it’s because all these people voted for Biden!! We were always here.,8,2026-03-21 14:50:47,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,extreme_rep
5044,1856,gpt-4o-2024-08-06,quote,Oh told everyone I could when they complained they didn’t get as much back on their taxes this year. That it was written into trumps tax policy to raise the taxes this year so that it looked like it was Biden’s fault…the amount of people that don’t know this is unbelievable,10,2026-03-21 14:51:04,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion or exaggeration present in 'unbelievable' regarding public knowledge.,1,No language indicating social distance or distrust.,2,Presents a partisan stance on tax policy and its perception.,extreme_rep
5048,1857,gpt-4o-2024-08-06,reply,@bbspoilerfan Who started the shout out trend,8,2026-03-21 14:51:19,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_rep
