annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
5175,1889,gpt-4o-2024-08-06,reply,"@PolitiFact This guy, who was actually there, would disagree with you, who weren’t there. Stop with the propaganda already. https://t.co/0xQ4ubcX2D",12,2026-03-21 15:00:08,20260321_0943,1,No partisan name-calling or emotional language directed at a political party.,2,"Uses 'propaganda' suggesting emotion or exaggeration, but no support for undemocratic practices.",1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,2,"Use of 'propaganda' suggests emotion or exaggeration, reducing trust.",2,"Use of 'propaganda' suggests emotion or exaggeration, reducing trust.",1,No language increasing social distance or distrust.,2,"Accusation of 'propaganda' suggests skepticism of facts, indicating emotion or exaggeration.",extreme_dem
5179,1890,gpt-4o-2024-08-06,tweet,"A woman becomes a prosecutor, an attorney general, a senator and Vice President and MAGA says she slept her way to the top. A veteran retires after 24 years and MAGA says he abandoned his responsibilities.  MAGA are asshats. #HarrisWalz2024",18,2026-03-21 15:00:32,20260321_0943,3,Partisan name-calling ('MAGA are asshats') and emotion/exaggeration ('slept her way to the top').,2,Partisan name-calling ('MAGA are asshats') but no direct support for undemocratic practices.,2,Partisan name-calling ('MAGA are asshats') but no direct support for partisan violence.,1,No support for undemocratic candidates is shown.,3,Partisan name-calling ('MAGA are asshats') and emotion/exaggeration ('slept her way to the top').,3,Partisan name-calling ('MAGA are asshats') and emotion/exaggeration ('slept her way to the top').,2,Partisan name-calling ('MAGA are asshats') but no events that damage communities.,2,Emotion/exaggeration ('slept her way to the top') but no specific politicized facts presented.,extreme_dem
5183,1891,gpt-4o-2024-08-06,reply,@nicksortor Let them scream outside the convention because the optics are going to be wild!,8,2026-03-21 15:00:50,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or related factors.,1,No biased evaluation of politicized facts or related language.,extreme_dem
5187,1892,gpt-4o-2024-08-06,tweet,"Ron DeSantis slams Pennsylvania for not being able to guarantee final results on election night

https://t.co/VPU8kmSwWx",8,2026-03-21 15:01:11,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5191,1893,gpt-4o-2024-08-06,tweet,Copycat Kamala to hold MAGA Rally https://t.co/kS6aPP0brP,9,2026-03-21 15:01:29,20260321_0943,2,Partisan name-calling with 'Copycat Kamala'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,1,No opposition to bipartisanship is evident.,1,No social distrust is evident.,1,No social distance is evident.,1,No biased evaluation of politicized facts is evident.,extreme_dem
5195,1894,gpt-4o-2024-08-06,quote,Save this for later!!,8,2026-03-21 15:01:46,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,extreme_dem
5199,1895,gpt-4o-2024-08-06,reply,"@GOPoversight The House GOP’s only priority has been to impeach President Biden

They utterly failed

They found no evidence of wrongdoing

They wasted millions of dollars

They’ve ignored the priorities of the American people https://t.co/nFW9RVDc1X",11,2026-03-21 15:02:04,20260321_0943,2,The tweet uses emotion and exaggeration by stating 'utterly failed' and 'wasted millions of dollars'.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses emotion and exaggeration, suggesting opposition to bipartisanship.",1,The tweet does not exhibit social distrust.,1,The tweet does not increase social distance.,2,The tweet presents a biased evaluation of politicized facts by stating 'no evidence of wrongdoing'.,extreme_dem
5203,1896,gpt-4o-2024-08-06,reply,"@dudes4harris Because everybody knows MAGA invented camo hats??? 😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹

It must hurt to be so butt-hurt ALL the freaking time.",10,2026-03-21 15:02:24,20260321_0943,2,The tweet uses emotion or exaggeration with 'butt-hurt ALL the freaking time'.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,2,The tweet uses emotion or exaggeration with 'butt-hurt ALL the freaking time'.,1,There is no social distrust or related factors.,1,There is no social distance or related factors.,1,There is no biased evaluation of politicized facts or related factors.,extreme_dem
5207,1897,gpt-4o-2024-08-06,tweet,I just have to wonder if Trump has lost his spark because this election wasn’t about winning but about beating the man who “stole the last election away from him.” He was desperate to prove he could beat Biden and now… he won’t ever be able to do that.,11,2026-03-21 15:02:42,20260321_0943,2,The tweet contains emotion or exaggeration by suggesting Trump was 'desperate'.,2,The tweet implies election illegitimacy by mentioning 'stole the last election away from him'.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,1,There is no opposition to bipartisanship in the tweet.,1,There is no social distrust expressed in the tweet.,1,There is no social distance expressed in the tweet.,2,The tweet presents a biased evaluation of politicized facts by suggesting the election was 'stolen'.,extreme_dem
5211,1898,gpt-4o-2024-08-06,reply,"@wendyp4545 On the radio news, I heard a clip of Biden saying ~ ""If Trump wins, there won't be a peaceful transfer of power, it won't happen""..  I'm can't even believe that's not the top story on every news outlet.",9,2026-03-21 15:03:01,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"Presents a politicized fact with a partisan stance, suggesting bias.",extreme_dem
5215,1899,gpt-4o-2024-08-06,reply,"@AHaschi Nah, she’s leaning in to make sure he’s still breathing",8,2026-03-21 15:03:18,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,extreme_dem
