annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
4846,1807,gpt-4o-2024-08-06,tweet,"Ashley Biden is introducing her Dad tonight. 

Watch for the MAGA meltdown of hatred.  

#DNCConvention2024",12,2026-03-21 14:37:29,20260321_0943,2,"The tweet anticipates a 'MAGA meltdown of hatred', which is an emotional exaggeration.",1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The term 'MAGA meltdown of hatred' reduces trust and suggests opposition to bipartisanship.,2,The phrase 'MAGA meltdown of hatred' suggests social distrust through emotional exaggeration.,2,The term 'MAGA meltdown of hatred' increases social distance through distrust and emotion.,1,The tweet does not present politicized facts or show biased evaluation.,subtle_conserv
4850,1808,gpt-4o-2024-08-06,reply,@himbopresident The biggest difference between the Democrats and the Republicans is that despite Biden being Israel’s #1 fan the grassroots pressure has pushed them to being a more pro-Palestine party while like 15 millionaires and media personalities have made the GOP pro-Russia.,13,2026-03-21 14:37:47,20260321_0943,2,The tweet uses emotion or exaggeration by suggesting that only a few millionaires and media personalities influence the GOP's stance.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses emotion or exaggeration, which can reduce trust in cross-partisan collaboration.",2,"The tweet uses emotion or exaggeration, which can contribute to social distrust.",2,The tweet uses terms that could increase distrust or distance between partisans.,2,The tweet presents a partisan stance on the influence of millionaires and media personalities on the GOP.,subtle_conserv
4854,1809,gpt-4o-2024-08-06,reply,@frozenaesthetic Why are they like this 🥴 https://t.co/S3PdPtobnu,8,2026-03-21 14:38:04,20260321_0943,1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,There is no support for undemocratic practices or related language.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates.,1,The tweet does not oppose bipartisanship or contain related language.,1,There is no language indicating social distrust.,1,There is no language indicating social distance or related factors.,1,There is no biased evaluation of politicized facts.,subtle_conserv
4858,1810,gpt-4o-2024-08-06,reply,"@ShabanaMahmood @guardian So why won't the courts see the case of the Southport Murderer until next year, if it can act so swiftly?

Why is there a huge backlog of rapist cases if it can act so swiftly?

Why are you broadcasting them, which is not how our courts operate?

All stinks of politicalisation.",10,2026-03-21 14:38:18,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion or exaggeration present in 'All stinks of politicalisation.',1,No language increasing social distance or distrust.,2,Emotion or exaggeration present in 'All stinks of politicalisation.',subtle_conserv
4862,1811,gpt-4o-2024-08-06,reply,@ForgiatoBlow47 Thanks for posting my song bro !!!!,8,2026-03-21 14:38:34,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4866,1812,gpt-4o-2024-08-06,reply,"@realJoelFischer I'm guessing that in 2001, she wasn't residing anywhere near New York. She is also isn't an opportunist who will use anything and everything to their advantage for personal gain.",8,2026-03-21 14:38:50,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,subtle_conserv
4870,1813,gpt-4o-2024-08-06,quote,"This man thinks he can control Elon Musk. He can’t. Some people are just too big for their britches. Thierry Breton is a THUG. 

If you don’t want to hear about what’s happening in America, don’t listen. America is a Free Country. Elon is a Free American Citizen. The EU",13,2026-03-21 14:39:07,20260321_0943,2,The tweet uses name-calling ('THUG') and emotional language ('too big for their britches').,2,"The tweet uses name-calling ('THUG') and emotional language, but does not support undemocratic practices.",1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses name-calling ('THUG'), which reduces trust.",2,"The tweet uses name-calling ('THUG'), which reduces trust.",2,The tweet uses terms that increase distrust ('THUG').,1,The tweet does not present politicized facts or show bias in evaluating them.,subtle_conserv
4874,1814,gpt-4o-2024-08-06,quote,"Hey, Shanghai Slotkin — why don’t you tell Michiganders about your secret deal involving the CCP? Or why you support the EV Mandates that would kill the Michigan economy?",14,2026-03-21 14:39:23,20260321_0943,2,Partisan name-calling with 'Shanghai Slotkin' and emotional language about 'killing the Michigan economy'.,2,Uses partisan name-calling and emotional language but does not explicitly support undemocratic practices.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,"Partisan name-calling reduces trust, indicating opposition to bipartisanship.",2,"Partisan name-calling reduces trust, indicating social distrust.",2,Partisan name-calling increases social distance.,2,Emotionally charged language about 'killing the Michigan economy' suggests biased evaluation of facts.,subtle_conserv
4878,1815,gpt-4o-2024-08-06,quote,Either Biden is actively campaigning for Trump now or the @TheBabylonBee just hacked his account 😂.,10,2026-03-21 14:39:38,20260321_0943,2,"The tweet uses exaggeration by suggesting Biden is campaigning for Trump, which indicates emotion.",1,There is no support for undemocratic practices or name-calling.,1,There is no support for partisan violence or name-calling.,1,There is no support for undemocratic candidates.,1,There is no opposition to bipartisanship or name-calling.,1,There is no social distrust or name-calling.,1,There is no social distance or terms that increase distrust.,2,"The tweet uses exaggeration by suggesting Biden is campaigning for Trump, which indicates emotion.",subtle_conserv
4882,1816,gpt-4o-2024-08-06,reply,@JDVance Reminder that he set up a statewide covid snitch line for informing on neighbors and family,10,2026-03-21 14:39:55,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Mentions a 'snitch line' which implies distrust among people.,2,Reference to 'informing on neighbors and family' suggests social distance.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4886,1817,gpt-4o-2024-08-06,tweet,"🚨 #NEWS: The Case of an Illegal Alien Gang Member Who Assaulted a Border Patrol Agent  

Diego Ibarra was released into the United States in 2023 despite his apparent gang membership and assault of a Border Patrol agent.

After assaulting a Border Patrol agent, Diego's file https://t.co/WXcqy1EeTX",10,2026-03-21 14:40:11,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,2,Emotion or exaggeration present in the description of the situation.,2,Language increases distrust towards a specific group (illegal aliens).,1,No biased evaluation of politicized facts or related language present.,subtle_conserv
4890,1818,gpt-4o-2024-08-06,quote,"Why are you following me, TDS patients not allowed here.",13,2026-03-21 14:40:28,20260321_0943,2,Partisan name-calling with 'TDS patients'.,2,Partisan name-calling with 'TDS patients'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'TDS patients'.,2,Partisan name-calling with 'TDS patients'.,2,Terms that increase distance with 'TDS patients not allowed here'.,1,No biased evaluation of politicized facts.,subtle_conserv
